name	start	end	length	id	type	isfamily	isgroup	is_score	is_expected	is_frame	is_perc_of_orf	is_origin	-5tolessthan5	5tolessthan15	15tolessthan25	25tolessthan35	35tolessthan45	45tolessthan55	55tolessthan65	65tolessthan75	75tolessthan85	85tolessthan95	95tolessthan105	105tolessthan115	completeIS_0.95	1828223	1829482	1260	<unknown id>	ISNpu7_orf1 	IS701	-	1745.0	0.0	(-1, 0)	0.998	Nostoc punctiforme	1.0	0	0	0	0	0	0	0	0	0	0	1	0	is_name:ISNpu7_orf1 	original_orf:421	original_aa_length:420	family:IS701	group:-	origin:Nostoc punctiforme	ntlength:1414.0	orflength:421	numorfs:1.0	sbjct_start:1	sbjct_end:420	expected:0.0	score:1745.0	query_length:1268	query_start:3	identities:308	align_length:420	positives:370	query_end:1262	frame:(-1, 0)	bits:676.781	mod_query_start:1828222	mod_query_end:1829481	perc_of_orf:0.998	
ISstart	4422625	4422840	216	<unknown id>	ISTel3_orf1 	IS200/IS605	IS1341	303.0	4.31842e-35	(3, 0)	0.185	Thermosynechococcus elongatus	1.0	0	0	18	28	12	12	12	20	8	32	64	0	is_name:ISTel3_orf1 	original_orf:390	original_aa_length:72	family:IS200/IS605	group:IS1341	origin:Thermosynechococcus elongatus	ntlength:1323.0	orflength:390	numorfs:1.0	sbjct_start:2	sbjct_end:73	expected:4.31842e-35	score:303.0	query_length:320	query_start:3	identities:53	align_length:72	positives:65	query_end:218	frame:(3, 0)	bits:121.324	mod_query_start:4422624	mod_query_end:4422839	perc_of_orf:0.185	
ISstart	4422625	4422840	216	<unknown id>	ISTel3_orf1 	IS200/IS605	IS1341	303.0	4.31842e-35	(3, 0)	0.185	Thermosynechococcus elongatus	1.0	0	0	19	28	12	12	12	20	8	32	64	0	is_name:ISTel3_orf1 	original_orf:390	original_aa_length:72	family:IS200/IS605	group:IS1341	origin:Thermosynechococcus elongatus	ntlength:1323.0	orflength:390	numorfs:1.0	sbjct_start:2	sbjct_end:73	expected:4.31842e-35	score:303.0	query_length:320	query_start:3	identities:53	align_length:72	positives:65	query_end:218	frame:(3, 0)	bits:121.324	mod_query_start:4422624	mod_query_end:4422839	perc_of_orf:0.185	
ISstart	4422625	4422840	216	<unknown id>	ISTel3_orf1 	IS200/IS605	IS1341	303.0	4.31842e-35	(3, 0)	0.185	Thermosynechococcus elongatus	1.0	0	0	20	28	12	12	12	20	8	32	64	0	is_name:ISTel3_orf1 	original_orf:390	original_aa_length:72	family:IS200/IS605	group:IS1341	origin:Thermosynechococcus elongatus	ntlength:1323.0	orflength:390	numorfs:1.0	sbjct_start:2	sbjct_end:73	expected:4.31842e-35	score:303.0	query_length:320	query_start:3	identities:53	align_length:72	positives:65	query_end:218	frame:(3, 0)	bits:121.324	mod_query_start:4422624	mod_query_end:4422839	perc_of_orf:0.185	
IS	148756	149031	276	<unknown id>	ISSs1_orf1 	IS200/IS605	IS1341	291.0	8.61033e-33	(3, 0)	0.212	Synechococcus sp.	1.0	0	0	21	28	12	12	12	20	8	32	64	0	is_name:ISSs1_orf1 	original_orf:429	original_aa_length:91	family:IS200/IS605	group:IS1341	origin:Synechococcus sp.	ntlength:1481.0	orflength:429	numorfs:1.0	sbjct_start:292	sbjct_end:382	expected:8.61033e-33	score:291.0	query_length:383	query_start:12	identities:56	align_length:92	positives:67	query_end:287	frame:(3, 0)	bits:116.701	mod_query_start:148755	mod_query_end:149030	perc_of_orf:0.212	
IS	148756	149031	276	<unknown id>	ISSs1_orf1 	IS200/IS605	IS1341	291.0	8.61033e-33	(3, 0)	0.212	Synechococcus sp.	1.0	0	0	22	28	12	12	12	20	8	32	64	0	is_name:ISSs1_orf1 	original_orf:429	original_aa_length:91	family:IS200/IS605	group:IS1341	origin:Synechococcus sp.	ntlength:1481.0	orflength:429	numorfs:1.0	sbjct_start:292	sbjct_end:382	expected:8.61033e-33	score:291.0	query_length:383	query_start:12	identities:56	align_length:92	positives:67	query_end:287	frame:(3, 0)	bits:116.701	mod_query_start:148755	mod_query_end:149030	perc_of_orf:0.212	
IS	148756	149031	276	<unknown id>	ISSs1_orf1 	IS200/IS605	IS1341	291.0	8.61033e-33	(3, 0)	0.212	Synechococcus sp.	1.0	0	0	23	28	12	12	12	20	8	32	64	0	is_name:ISSs1_orf1 	original_orf:429	original_aa_length:91	family:IS200/IS605	group:IS1341	origin:Synechococcus sp.	ntlength:1481.0	orflength:429	numorfs:1.0	sbjct_start:292	sbjct_end:382	expected:8.61033e-33	score:291.0	query_length:383	query_start:12	identities:56	align_length:92	positives:67	query_end:287	frame:(3, 0)	bits:116.701	mod_query_start:148755	mod_query_end:149030	perc_of_orf:0.212	
IS	148756	149031	276	<unknown id>	ISSs1_orf1 	IS200/IS605	IS1341	291.0	8.61033e-33	(3, 0)	0.212	Synechococcus sp.	1.0	0	0	24	28	12	12	12	20	8	32	64	0	is_name:ISSs1_orf1 	original_orf:429	original_aa_length:91	family:IS200/IS605	group:IS1341	origin:Synechococcus sp.	ntlength:1481.0	orflength:429	numorfs:1.0	sbjct_start:292	sbjct_end:382	expected:8.61033e-33	score:291.0	query_length:383	query_start:12	identities:56	align_length:92	positives:67	query_end:287	frame:(3, 0)	bits:116.701	mod_query_start:148755	mod_query_end:149030	perc_of_orf:0.212	
IS	1627824	1628108	285	<unknown id>	ISCARN56_orf2 	IS607	-	287.0	2.21559e-32	(3, 0)	0.237	Metagenomic data	2.0	0	0	25	28	12	12	12	20	8	32	64	0	is_name:ISCARN56_orf2 	original_orf:400	original_aa_length:95	family:IS607	group:-	origin:Metagenomic data	ntlength:1894.0	orflength:400	numorfs:2.0	sbjct_start:275	sbjct_end:369	expected:2.21559e-32	score:287.0	query_length:398	query_start:42	identities:52	align_length:95	positives:68	query_end:326	frame:(3, 0)	bits:115.161	mod_query_start:1627823	mod_query_end:1628107	perc_of_orf:0.237	
IS	1627824	1628108	285	<unknown id>	ISCARN56_orf2 	IS607	-	287.0	2.21559e-32	(3, 0)	0.237	Metagenomic data	2.0	0	0	26	28	12	12	12	20	8	32	64	0	is_name:ISCARN56_orf2 	original_orf:400	original_aa_length:95	family:IS607	group:-	origin:Metagenomic data	ntlength:1894.0	orflength:400	numorfs:2.0	sbjct_start:275	sbjct_end:369	expected:2.21559e-32	score:287.0	query_length:398	query_start:42	identities:52	align_length:95	positives:68	query_end:326	frame:(3, 0)	bits:115.161	mod_query_start:1627823	mod_query_end:1628107	perc_of_orf:0.237	
IS	1627824	1628108	285	<unknown id>	ISCARN56_orf2 	IS607	-	287.0	2.21559e-32	(3, 0)	0.237	Metagenomic data	2.0	0	0	27	28	12	12	12	20	8	32	64	0	is_name:ISCARN56_orf2 	original_orf:400	original_aa_length:95	family:IS607	group:-	origin:Metagenomic data	ntlength:1894.0	orflength:400	numorfs:2.0	sbjct_start:275	sbjct_end:369	expected:2.21559e-32	score:287.0	query_length:398	query_start:42	identities:52	align_length:95	positives:68	query_end:326	frame:(3, 0)	bits:115.161	mod_query_start:1627823	mod_query_end:1628107	perc_of_orf:0.237	
IS	1627824	1628108	285	<unknown id>	ISCARN56_orf2 	IS607	-	287.0	2.21559e-32	(3, 0)	0.237	Metagenomic data	2.0	0	0	28	28	12	12	12	20	8	32	64	0	is_name:ISCARN56_orf2 	original_orf:400	original_aa_length:95	family:IS607	group:-	origin:Metagenomic data	ntlength:1894.0	orflength:400	numorfs:2.0	sbjct_start:275	sbjct_end:369	expected:2.21559e-32	score:287.0	query_length:398	query_start:42	identities:52	align_length:95	positives:68	query_end:326	frame:(3, 0)	bits:115.161	mod_query_start:1627823	mod_query_end:1628107	perc_of_orf:0.237	
ISend	1300575	1300829	255	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	275.0	2.1765e-31	(3, 0)	0.233	Tolypothrix sp.	1.0	0	0	29	28	12	12	12	20	8	32	64	0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:96	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:317	sbjct_end:412	expected:2.1765e-31	score:275.0	query_length:257	query_start:3	identities:53	align_length:96	positives:67	query_end:257	frame:(3, 0)	bits:110.538	mod_query_start:1300574	mod_query_end:1300828	perc_of_orf:0.233	
ISend	1300575	1300829	255	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	275.0	2.1765e-31	(3, 0)	0.233	Tolypothrix sp.	1.0	0	0	30	28	12	12	12	20	8	32	64	0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:96	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:317	sbjct_end:412	expected:2.1765e-31	score:275.0	query_length:257	query_start:3	identities:53	align_length:96	positives:67	query_end:257	frame:(3, 0)	bits:110.538	mod_query_start:1300574	mod_query_end:1300828	perc_of_orf:0.233	
ISend	1300575	1300829	255	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	275.0	2.1765e-31	(3, 0)	0.233	Tolypothrix sp.	1.0	0	0	31	28	12	12	12	20	8	32	64	0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:96	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:317	sbjct_end:412	expected:2.1765e-31	score:275.0	query_length:257	query_start:3	identities:53	align_length:96	positives:67	query_end:257	frame:(3, 0)	bits:110.538	mod_query_start:1300574	mod_query_end:1300828	perc_of_orf:0.233	
ISend	1300575	1300829	255	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	275.0	2.1765e-31	(3, 0)	0.233	Tolypothrix sp.	1.0	0	0	32	28	12	12	12	20	8	32	64	0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:96	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:317	sbjct_end:412	expected:2.1765e-31	score:275.0	query_length:257	query_start:3	identities:53	align_length:96	positives:67	query_end:257	frame:(3, 0)	bits:110.538	mod_query_start:1300574	mod_query_end:1300828	perc_of_orf:0.233	
wholeIS_0.8	4769811	4770209	399	<unknown id>	ISAcma35_orf1 	IS630	-	264.0	4.81323e-31	(-1, 0)	0.911	Acaryochloris marina	3.0	0	0	32	28	12	12	12	20	8	33	64	0	is_name:ISAcma35_orf1 	original_orf:146	original_aa_length:133	family:IS630	group:-	origin:Acaryochloris marina	ntlength:1201.0	orflength:146	numorfs:3.0	sbjct_start:4	sbjct_end:136	expected:4.81323e-31	score:264.0	query_length:428	query_start:6	identities:55	align_length:133	positives:85	query_end:404	frame:(-1, 0)	bits:106.301	mod_query_start:4769094	mod_query_end:4769492	perc_of_orf:0.911	
wholeIS_0.8	4769811	4770209	399	<unknown id>	ISAcma35_orf1 	IS630	-	264.0	4.81323e-31	(-1, 0)	0.911	Acaryochloris marina	3.0	0	0	32	28	12	12	12	20	8	34	64	0	is_name:ISAcma35_orf1 	original_orf:146	original_aa_length:133	family:IS630	group:-	origin:Acaryochloris marina	ntlength:1201.0	orflength:146	numorfs:3.0	sbjct_start:4	sbjct_end:136	expected:4.81323e-31	score:264.0	query_length:428	query_start:6	identities:55	align_length:133	positives:85	query_end:404	frame:(-1, 0)	bits:106.301	mod_query_start:4769094	mod_query_end:4769492	perc_of_orf:0.911	
wholeIS_0.8	4769811	4770209	399	<unknown id>	ISAcma35_orf1 	IS630	-	264.0	4.81323e-31	(-1, 0)	0.911	Acaryochloris marina	3.0	0	0	32	28	12	12	12	20	8	35	64	0	is_name:ISAcma35_orf1 	original_orf:146	original_aa_length:133	family:IS630	group:-	origin:Acaryochloris marina	ntlength:1201.0	orflength:146	numorfs:3.0	sbjct_start:4	sbjct_end:136	expected:4.81323e-31	score:264.0	query_length:428	query_start:6	identities:55	align_length:133	positives:85	query_end:404	frame:(-1, 0)	bits:106.301	mod_query_start:4769094	mod_query_end:4769492	perc_of_orf:0.911	
wholeIS_0.8	4769811	4770209	399	<unknown id>	ISAcma35_orf1 	IS630	-	264.0	4.81323e-31	(-1, 0)	0.911	Acaryochloris marina	3.0	0	0	32	28	12	12	12	20	8	36	64	0	is_name:ISAcma35_orf1 	original_orf:146	original_aa_length:133	family:IS630	group:-	origin:Acaryochloris marina	ntlength:1201.0	orflength:146	numorfs:3.0	sbjct_start:4	sbjct_end:136	expected:4.81323e-31	score:264.0	query_length:428	query_start:6	identities:55	align_length:133	positives:85	query_end:404	frame:(-1, 0)	bits:106.301	mod_query_start:4769094	mod_query_end:4769492	perc_of_orf:0.911	
ISstart	127759	128001	243	<unknown id>	ISAsp10_orf1 	IS4	IS10	249.0	1.05737e-27	(-1, 0)	0.226	Anabaena sp.	1.0	0	0	33	28	12	12	12	20	8	36	64	0	is_name:ISAsp10_orf1 	original_orf:380	original_aa_length:86	family:IS4	group:IS10	origin:Anabaena sp.	ntlength:1270.0	orflength:380	numorfs:1.0	sbjct_start:49	sbjct_end:134	expected:1.05737e-27	score:249.0	query_length:263	query_start:21	identities:50	align_length:86	positives:59	query_end:263	frame:(-1, 0)	bits:100.523	mod_query_start:127758	mod_query_end:128000	perc_of_orf:0.226	
ISstart	127759	128001	243	<unknown id>	ISAsp10_orf1 	IS4	IS10	249.0	1.05737e-27	(-1, 0)	0.226	Anabaena sp.	1.0	0	0	34	28	12	12	12	20	8	36	64	0	is_name:ISAsp10_orf1 	original_orf:380	original_aa_length:86	family:IS4	group:IS10	origin:Anabaena sp.	ntlength:1270.0	orflength:380	numorfs:1.0	sbjct_start:49	sbjct_end:134	expected:1.05737e-27	score:249.0	query_length:263	query_start:21	identities:50	align_length:86	positives:59	query_end:263	frame:(-1, 0)	bits:100.523	mod_query_start:127758	mod_query_end:128000	perc_of_orf:0.226	
ISstart	127759	128001	243	<unknown id>	ISAsp10_orf1 	IS4	IS10	249.0	1.05737e-27	(-1, 0)	0.226	Anabaena sp.	1.0	0	0	35	28	12	12	12	20	8	36	64	0	is_name:ISAsp10_orf1 	original_orf:380	original_aa_length:86	family:IS4	group:IS10	origin:Anabaena sp.	ntlength:1270.0	orflength:380	numorfs:1.0	sbjct_start:49	sbjct_end:134	expected:1.05737e-27	score:249.0	query_length:263	query_start:21	identities:50	align_length:86	positives:59	query_end:263	frame:(-1, 0)	bits:100.523	mod_query_start:127758	mod_query_end:128000	perc_of_orf:0.226	
ISstart	127759	128001	243	<unknown id>	ISAsp10_orf1 	IS4	IS10	249.0	1.05737e-27	(-1, 0)	0.226	Anabaena sp.	1.0	0	0	36	28	12	12	12	20	8	36	64	0	is_name:ISAsp10_orf1 	original_orf:380	original_aa_length:86	family:IS4	group:IS10	origin:Anabaena sp.	ntlength:1270.0	orflength:380	numorfs:1.0	sbjct_start:49	sbjct_end:134	expected:1.05737e-27	score:249.0	query_length:263	query_start:21	identities:50	align_length:86	positives:59	query_end:263	frame:(-1, 0)	bits:100.523	mod_query_start:127758	mod_query_end:128000	perc_of_orf:0.226	
ISstart	4877587	4877790	204	<unknown id>	ISAcma20_orf1 	IS5	IS1031	245.0	8.03008e-28	(3, 0)	0.262	Acaryochloris marina	1.0	0	0	36	29	12	12	12	20	8	36	64	0	is_name:ISAcma20_orf1 	original_orf:260	original_aa_length:68	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:867.0	orflength:260	numorfs:1.0	sbjct_start:6	sbjct_end:73	expected:8.03008e-28	score:245.0	query_length:290	query_start:48	identities:43	align_length:68	positives:55	query_end:251	frame:(3, 0)	bits:98.9821	mod_query_start:4877586	mod_query_end:4877789	perc_of_orf:0.262	
ISstart	4877587	4877790	204	<unknown id>	ISAcma20_orf1 	IS5	IS1031	245.0	8.03008e-28	(3, 0)	0.262	Acaryochloris marina	1.0	0	0	36	30	12	12	12	20	8	36	64	0	is_name:ISAcma20_orf1 	original_orf:260	original_aa_length:68	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:867.0	orflength:260	numorfs:1.0	sbjct_start:6	sbjct_end:73	expected:8.03008e-28	score:245.0	query_length:290	query_start:48	identities:43	align_length:68	positives:55	query_end:251	frame:(3, 0)	bits:98.9821	mod_query_start:4877586	mod_query_end:4877789	perc_of_orf:0.262	
ISstart	4877587	4877790	204	<unknown id>	ISAcma20_orf1 	IS5	IS1031	245.0	8.03008e-28	(3, 0)	0.262	Acaryochloris marina	1.0	0	0	36	31	12	12	12	20	8	36	64	0	is_name:ISAcma20_orf1 	original_orf:260	original_aa_length:68	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:867.0	orflength:260	numorfs:1.0	sbjct_start:6	sbjct_end:73	expected:8.03008e-28	score:245.0	query_length:290	query_start:48	identities:43	align_length:68	positives:55	query_end:251	frame:(3, 0)	bits:98.9821	mod_query_start:4877586	mod_query_end:4877789	perc_of_orf:0.262	
ISstart	4877587	4877790	204	<unknown id>	ISAcma20_orf1 	IS5	IS1031	245.0	8.03008e-28	(3, 0)	0.262	Acaryochloris marina	1.0	0	0	36	32	12	12	12	20	8	36	64	0	is_name:ISAcma20_orf1 	original_orf:260	original_aa_length:68	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:867.0	orflength:260	numorfs:1.0	sbjct_start:6	sbjct_end:73	expected:8.03008e-28	score:245.0	query_length:290	query_start:48	identities:43	align_length:68	positives:55	query_end:251	frame:(3, 0)	bits:98.9821	mod_query_start:4877586	mod_query_end:4877789	perc_of_orf:0.262	
wholeIS_0.8	2757488	2757841	354	<unknown id>	ISMae26_orf1 	IS630	-	240.0	9.09498e-28	(3, 0)	0.803	Microcystis aeruginosa	3.0	0	0	36	32	12	12	12	20	9	36	64	0	is_name:ISMae26_orf1 	original_orf:147	original_aa_length:118	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1030.0	orflength:147	numorfs:3.0	sbjct_start:2	sbjct_end:119	expected:9.09498e-28	score:240.0	query_length:362	query_start:3	identities:50	align_length:118	positives:80	query_end:356	frame:(3, 0)	bits:97.0561	mod_query_start:2757487	mod_query_end:2757840	perc_of_orf:0.803	
wholeIS_0.8	2757488	2757841	354	<unknown id>	ISMae26_orf1 	IS630	-	240.0	9.09498e-28	(3, 0)	0.803	Microcystis aeruginosa	3.0	0	0	36	32	12	12	12	20	10	36	64	0	is_name:ISMae26_orf1 	original_orf:147	original_aa_length:118	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1030.0	orflength:147	numorfs:3.0	sbjct_start:2	sbjct_end:119	expected:9.09498e-28	score:240.0	query_length:362	query_start:3	identities:50	align_length:118	positives:80	query_end:356	frame:(3, 0)	bits:97.0561	mod_query_start:2757487	mod_query_end:2757840	perc_of_orf:0.803	
wholeIS_0.8	2757488	2757841	354	<unknown id>	ISMae26_orf1 	IS630	-	240.0	9.09498e-28	(3, 0)	0.803	Microcystis aeruginosa	3.0	0	0	36	32	12	12	12	20	11	36	64	0	is_name:ISMae26_orf1 	original_orf:147	original_aa_length:118	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1030.0	orflength:147	numorfs:3.0	sbjct_start:2	sbjct_end:119	expected:9.09498e-28	score:240.0	query_length:362	query_start:3	identities:50	align_length:118	positives:80	query_end:356	frame:(3, 0)	bits:97.0561	mod_query_start:2757487	mod_query_end:2757840	perc_of_orf:0.803	
wholeIS_0.8	2757488	2757841	354	<unknown id>	ISMae26_orf1 	IS630	-	240.0	9.09498e-28	(3, 0)	0.803	Microcystis aeruginosa	3.0	0	0	36	32	12	12	12	20	12	36	64	0	is_name:ISMae26_orf1 	original_orf:147	original_aa_length:118	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1030.0	orflength:147	numorfs:3.0	sbjct_start:2	sbjct_end:119	expected:9.09498e-28	score:240.0	query_length:362	query_start:3	identities:50	align_length:118	positives:80	query_end:356	frame:(3, 0)	bits:97.0561	mod_query_start:2757487	mod_query_end:2757840	perc_of_orf:0.803	
ISmiddle	2693959	2694219	261	<unknown id>	ISAcma45_orf1 	IS5	-	228.0	9.71801e-24	(3, 0)	0.154	Acaryochloris marina	1.0	0	0	37	32	12	12	12	20	12	36	64	0	is_name:ISAcma45_orf1 	original_orf:553	original_aa_length:85	family:IS5	group:-	origin:Acaryochloris marina	ntlength:1830.0	orflength:553	numorfs:1.0	sbjct_start:257	sbjct_end:341	expected:9.71801e-24	score:228.0	query_length:379	query_start:111	identities:44	align_length:87	positives:57	query_end:371	frame:(3, 0)	bits:92.4337	mod_query_start:2693958	mod_query_end:2694218	perc_of_orf:0.154	
ISmiddle	2693959	2694219	261	<unknown id>	ISAcma45_orf1 	IS5	-	228.0	9.71801e-24	(3, 0)	0.154	Acaryochloris marina	1.0	0	0	38	32	12	12	12	20	12	36	64	0	is_name:ISAcma45_orf1 	original_orf:553	original_aa_length:85	family:IS5	group:-	origin:Acaryochloris marina	ntlength:1830.0	orflength:553	numorfs:1.0	sbjct_start:257	sbjct_end:341	expected:9.71801e-24	score:228.0	query_length:379	query_start:111	identities:44	align_length:87	positives:57	query_end:371	frame:(3, 0)	bits:92.4337	mod_query_start:2693958	mod_query_end:2694218	perc_of_orf:0.154	
ISmiddle	2693959	2694219	261	<unknown id>	ISAcma45_orf1 	IS5	-	228.0	9.71801e-24	(3, 0)	0.154	Acaryochloris marina	1.0	0	0	39	32	12	12	12	20	12	36	64	0	is_name:ISAcma45_orf1 	original_orf:553	original_aa_length:85	family:IS5	group:-	origin:Acaryochloris marina	ntlength:1830.0	orflength:553	numorfs:1.0	sbjct_start:257	sbjct_end:341	expected:9.71801e-24	score:228.0	query_length:379	query_start:111	identities:44	align_length:87	positives:57	query_end:371	frame:(3, 0)	bits:92.4337	mod_query_start:2693958	mod_query_end:2694218	perc_of_orf:0.154	
ISmiddle	2693959	2694219	261	<unknown id>	ISAcma45_orf1 	IS5	-	228.0	9.71801e-24	(3, 0)	0.154	Acaryochloris marina	1.0	0	0	40	32	12	12	12	20	12	36	64	0	is_name:ISAcma45_orf1 	original_orf:553	original_aa_length:85	family:IS5	group:-	origin:Acaryochloris marina	ntlength:1830.0	orflength:553	numorfs:1.0	sbjct_start:257	sbjct_end:341	expected:9.71801e-24	score:228.0	query_length:379	query_start:111	identities:44	align_length:87	positives:57	query_end:371	frame:(3, 0)	bits:92.4337	mod_query_start:2693958	mod_query_end:2694218	perc_of_orf:0.154	
ISend	4641647	4641907	261	<unknown id>	ISSoc3_orf2 	IS200/IS605	-	226.0	2.97221e-24	(3, 0)	0.203	Synechococcus sp.	2.0	0	0	41	32	12	12	12	20	12	36	64	0	is_name:ISSoc3_orf2 	original_orf:423	original_aa_length:86	family:IS200/IS605	group:-	origin:Synechococcus sp.	ntlength:1806.0	orflength:423	numorfs:2.0	sbjct_start:303	sbjct_end:388	expected:2.97221e-24	score:226.0	query_length:281	query_start:12	identities:49	align_length:87	positives:59	query_end:272	frame:(3, 0)	bits:91.6633	mod_query_start:4641646	mod_query_end:4641906	perc_of_orf:0.203	
ISend	4641647	4641907	261	<unknown id>	ISSoc3_orf2 	IS200/IS605	-	226.0	2.97221e-24	(3, 0)	0.203	Synechococcus sp.	2.0	0	0	42	32	12	12	12	20	12	36	64	0	is_name:ISSoc3_orf2 	original_orf:423	original_aa_length:86	family:IS200/IS605	group:-	origin:Synechococcus sp.	ntlength:1806.0	orflength:423	numorfs:2.0	sbjct_start:303	sbjct_end:388	expected:2.97221e-24	score:226.0	query_length:281	query_start:12	identities:49	align_length:87	positives:59	query_end:272	frame:(3, 0)	bits:91.6633	mod_query_start:4641646	mod_query_end:4641906	perc_of_orf:0.203	
ISend	4641647	4641907	261	<unknown id>	ISSoc3_orf2 	IS200/IS605	-	226.0	2.97221e-24	(3, 0)	0.203	Synechococcus sp.	2.0	0	0	43	32	12	12	12	20	12	36	64	0	is_name:ISSoc3_orf2 	original_orf:423	original_aa_length:86	family:IS200/IS605	group:-	origin:Synechococcus sp.	ntlength:1806.0	orflength:423	numorfs:2.0	sbjct_start:303	sbjct_end:388	expected:2.97221e-24	score:226.0	query_length:281	query_start:12	identities:49	align_length:87	positives:59	query_end:272	frame:(3, 0)	bits:91.6633	mod_query_start:4641646	mod_query_end:4641906	perc_of_orf:0.203	
ISend	4641647	4641907	261	<unknown id>	ISSoc3_orf2 	IS200/IS605	-	226.0	2.97221e-24	(3, 0)	0.203	Synechococcus sp.	2.0	0	0	44	32	12	12	12	20	12	36	64	0	is_name:ISSoc3_orf2 	original_orf:423	original_aa_length:86	family:IS200/IS605	group:-	origin:Synechococcus sp.	ntlength:1806.0	orflength:423	numorfs:2.0	sbjct_start:303	sbjct_end:388	expected:2.97221e-24	score:226.0	query_length:281	query_start:12	identities:49	align_length:87	positives:59	query_end:272	frame:(3, 0)	bits:91.6633	mod_query_start:4641646	mod_query_end:4641906	perc_of_orf:0.203	
ISstart	3847702	3847941	240	<unknown id>	IS1599_orf1 	IS982	-	216.0	9.44202e-23	(1, 0)	0.273	Moraxella sp.	1.0	0	0	44	33	12	12	12	20	12	36	64	0	is_name:IS1599_orf1 	original_orf:293	original_aa_length:80	family:IS982	group:-	origin:Moraxella sp.	ntlength:1026.0	orflength:293	numorfs:1.0	sbjct_start:42	sbjct_end:121	expected:9.44202e-23	score:216.0	query_length:387	query_start:127	identities:40	align_length:80	positives:54	query_end:366	frame:(1, 0)	bits:87.8113	mod_query_start:3847701	mod_query_end:3847940	perc_of_orf:0.273	
ISstart	3847702	3847941	240	<unknown id>	IS1599_orf1 	IS982	-	216.0	9.44202e-23	(1, 0)	0.273	Moraxella sp.	1.0	0	0	44	34	12	12	12	20	12	36	64	0	is_name:IS1599_orf1 	original_orf:293	original_aa_length:80	family:IS982	group:-	origin:Moraxella sp.	ntlength:1026.0	orflength:293	numorfs:1.0	sbjct_start:42	sbjct_end:121	expected:9.44202e-23	score:216.0	query_length:387	query_start:127	identities:40	align_length:80	positives:54	query_end:366	frame:(1, 0)	bits:87.8113	mod_query_start:3847701	mod_query_end:3847940	perc_of_orf:0.273	
ISstart	3847702	3847941	240	<unknown id>	IS1599_orf1 	IS982	-	216.0	9.44202e-23	(1, 0)	0.273	Moraxella sp.	1.0	0	0	44	35	12	12	12	20	12	36	64	0	is_name:IS1599_orf1 	original_orf:293	original_aa_length:80	family:IS982	group:-	origin:Moraxella sp.	ntlength:1026.0	orflength:293	numorfs:1.0	sbjct_start:42	sbjct_end:121	expected:9.44202e-23	score:216.0	query_length:387	query_start:127	identities:40	align_length:80	positives:54	query_end:366	frame:(1, 0)	bits:87.8113	mod_query_start:3847701	mod_query_end:3847940	perc_of_orf:0.273	
ISstart	3847702	3847941	240	<unknown id>	IS1599_orf1 	IS982	-	216.0	9.44202e-23	(1, 0)	0.273	Moraxella sp.	1.0	0	0	44	36	12	12	12	20	12	36	64	0	is_name:IS1599_orf1 	original_orf:293	original_aa_length:80	family:IS982	group:-	origin:Moraxella sp.	ntlength:1026.0	orflength:293	numorfs:1.0	sbjct_start:42	sbjct_end:121	expected:9.44202e-23	score:216.0	query_length:387	query_start:127	identities:40	align_length:80	positives:54	query_end:366	frame:(1, 0)	bits:87.8113	mod_query_start:3847701	mod_query_end:3847940	perc_of_orf:0.273	
IS	2877104	2877304	201	<unknown id>	ISCaa13_orf2 	IS5	IS427	211.0	3.65115e-23	(3, 0)	0.295	Candidatus Amoebophilus	3.0	0	0	44	37	12	12	12	20	12	36	64	0	is_name:ISCaa13_orf2 	original_orf:227	original_aa_length:67	family:IS5	group:IS427	origin:Candidatus Amoebophilus	ntlength:852.0	orflength:227	numorfs:3.0	sbjct_start:158	sbjct_end:224	expected:3.65115e-23	score:211.0	query_length:248	query_start:42	identities:41	align_length:67	positives:48	query_end:242	frame:(3, 0)	bits:85.8853	mod_query_start:2877103	mod_query_end:2877303	perc_of_orf:0.295	
